HouseID_EC,neighborhood_id,neighborhood_name,date_entered,entered_by,qaqc_date,qaqc_by,survey_date,survey_time,survey_time_ampm,crew,weather_sunny,weather_cloudy,weather_hot,weather_cool,weather_dry,weather_rain,single_family_home,corner_lot,no_sidewalk,property_othernotes,property_notes,houseexterior_ivy,houseexterior_paint,houseexterior_wood,houseexterior_vinyl,houseexterior_bars,houseexterior_block,houseexterior_stucco,houseexterior_other,houseexterior_other_describe,exteriorquality_high,exteriorquality_medium,exteriorquality_low,yardmaintenance_high,yardmaintenance_medium,yardmaintenance_low,yardorderliness_high,yardorderliness_medium,yardorderliness_low,yardquality_notes,lawn_present,lawn_patchiness,lawn_percent_living,lawn_percent_dead,lawn_percent_weeds,lawn_percent_bare,lawn_percent_other,lawn_other_description,lawngrasscolor_percent_verygreen,lawngrasscolor_percent_modgreen,lawngrasscolor_percent_greenyellow,lawngrasscolor_percent_yellow,lawngrasscolor_percent_brown,lawnallcolor_percent_verygreen,lawnallcolor_percent_medgreen,lawnallcolor_percent_greenyellow,lawnallcolor_percent_yellow,lawnallcolor_percent_brown,lawn_quality,lawn_notes,lawn_edges_trimmed,lawn_recently_mowed,grass_height_cm,weed_height_cm,lawn_weeds_none,lawn_weeds_few,lawn_weeds_some,lawn_weeds_numerous,lawn_weeds_throughout,xeric_weeds_none,xeric_weeds_few,xeric_weeds_some,xeric_weeds_numerous,xeric_weeds_throughout,other_weedy_areas,other_weedy_areas_description,tree_pruning_evidence,tree_pruning_evidence_notes,shrub_pruning_evidence,shrub_pruning_evidence_notes,view_streettrees,view_streettree_viewshed_quantity,view_streettree_viewshed_species,view_streettree_viewshed_height_m,view_streettree_house_quantity,view_streettree_house_species,view_streettree_house_height_m,view_desertpark,view_mesicpark,view_commercial,view_industrial,view_multifamily,view_highway,view_school,view_none,view_notes,view_neighbor_left,view_neighbor_right,view_neighbor_acrossst,view_neighbor_acrossleft,view_neighbor_acrossright,fence_front_wood_height,fence_front_wood_gate,fence_backside_wood_height,fence_backside_wood_gate,fence_front_cement_height,fence_front_cement_gate,fence_backside_cement_height,fence_backside_cement_gate,fence_front_chainlink_height,fence_front_chainlink_gate,fence_backside_chainlink_height,fence_backside_chainlink_gate,fence_front_metal_height,fence_front_metal_gate,fence_backside_metal_height,fence_backside_metal_gate,fence_front_hedge_height,fence_front_hedge_gate,fence_backside_hedge_height,fence_backside_hedge_gate,fence_continuity,bird_feeder,water_feature,front_patio,cats,dogs,animal_waste,religious_ornaments,flagpole,cars_in_yard,potted_plants,play_equiptment_toys,lawn_ornaments,chairs_tables,river_bed,topography,litter,plant_litter,maintenance_tools,lightpost,other_yard_feature,other_yard_feature_describe,drip_irrigation,sprinklers_ground,sprinklers_hose,hose,nutrients,watercan,flood_irrigation,management_unknown,management_other,management_other_describe,yard_human_activities,neighborhood_human_activities,animals_observed,animals_in_yard,animals_in_neighborhood,amount_grass_front,amount_grass_back,amount_veg_front,amount_veg_back,yard_type_front,yard_type_front_description,yard_type_back,yard_type_back_description,cactus_visible,food_garden_visible,palm_trees_visible,front_yard_area_m2,notes
214b,2,Encanto,07/16/08,jv,08/29/08,mjs,07/16/08,8:10 AM,am,ec jv,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,lawn,patchy,95,0,5,0,0,0,50,0,50,0,0,0,1,0,0,0,2,0,1,1,2,5,0,1,0,0,0,1,0,0,0,0,0,0,1,pruned pistache,1,shaped hedges,1,9,various,15-20,1,bottle tree,15,0,0,0,0,0,1,0,0,0,3,3,1,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,wall closes off yard on one side; driveway extended all way back on other; no gate on this side,0,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,neighbor leaving house,0,0,0,5,6,2,5,1,0,5,0,0,0,0,154,
215b,2,Encanto,07/16/08,jv,09/11/08,mjs,07/16/08,8:00 AM,am,ec jv,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,lawn,patchy,35,0,50,15,0,0,50,25,25,0,0,0,1,0,0,0,6,large patches of weeds,1,0,10,8,0,0,0,0,1,1,0,0,0,0,1,grass and weeds in flowerbed,1,juniper trimmed,0,0,1,5,various,15-40,0,0,0,1,1,1,0,0,1,0,0,0,2,4: commercial,4: mesic park,4: mesic park,4: mesic park,0,0,10,1,2.5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10ft wooden gate as wide as driveway; 10ft shrub wall on left side of house; 2.5 cement wall on right side of house,0,0,F,0,0,F,0,0,0,0,0,F,0,0,0,0,F,0,0,F,well (decorative) in front yard,0,1,0,1,0,0,0,0,0,0,0,heavy traffic on 15th ave and dog walker,cat in window,0,0,5,6,3,5,1,0,5,0,0,0,0,154,
216b,2,Encanto,11/12/08,mjs,11/20/08,mjs,05/16/08,10:00 AM,am,jv,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,low decorative bars on windows,1,0,0,1,0,0,1,0,0,0,lawn,even,90,10,0,0,0,0,10,25,50,10,5,0,0,1,0,0,2,"no weeds, just greenish-yellow",1,0,8,5,0,1,0,0,0,1,0,0,0,0,0,0,1,palm trees maintained,1,shaping,1,25,washingtonian palm,45,2,washingtonian palm,45,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,4,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,separates front & backyard,0,0,F,0,0,0,0,0,0,F,0,F,F,0,0,0,F,0,0,0,0,1,1,0,0,0,0,0,0,0,0,leaf blowers,leaf blowers,0,0,0,4,6,3,5,2,0,5,0,1,0,1,195,
217b,2,Encanto,07/18/08,jv,08/29/08,mjs,07/15/08,9:10 AM,am,jv,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,large branches cut,0,0,1,7,various,15-50,0,0,0,0,1,0,0,0,0,0,0,0,4:bare,1,4: none,4: none,4: none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,separates front and back and closes off driveway to backyard,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,F,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,heavy traffic,0,0,0,1,6,2,5,3,0,5,0,0,0,0,199,
218b,2,Encanto,07/16/08,jv,09/09/08,mjs,07/15/08,9:20 AM,am,jv,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,lawn,even,90,10,0,0,0,0,25,45,0,10,10,0,1,0,0,0,2,0,1,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,shaped and trimmed,1,shaped and maintained,1,11,various,15-50,2,Eucalyptus citriodora,50,0,1,0,0,0,1,0,0,0,1,1,4: none,4: none,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,5ft hedge on left side around backyard; 6ft wooden fence around side backyard; 4ft hedge in front blocking neighbor,0,0,0,0,0,0,0,0,0,F,0,0,0,0,0,0,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,walkers and heavy traffic,0,0,0,5,6,3,5,1,0,5,0,0,0,0,147,
219b,2,Encanto,05/01/09,mjs,10/07/09,mjs,05/16/08,11:30 AM,am,jv,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,lawn,patchy,75,0,10,15,0,0,10,60,30,0,0,0,1,0,0,0,4,0,1,0,6,4,0,0,1,0,0,0,1,0,0,0,0,0,1,large branches,1,large branches,1,35,washingtonian palm,40,4,3-washingtonian palms; 1- jacaronda,40,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6ft wooden fence & 6ft gate separates front & backyards,0,0,0,0,0,0,0,0,0,F,F,0,0,0,0,0,F,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,landscapers & painters,birds,0,1,5,6,2,5,1,0,5,0,0,0,1,244,
21a,1,South Phoenix,04/13/09,mjs,09/09/09,mjs,07/31/08,10:10 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,lawn,patchy,95,0,0,5,0,0,50,0,50,0,0,0,1,0,0,0,2,0,1,1,4,12,0,1,0,0,0,9,9,9,9,9,0,0,1,trimmed mulberry,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4: mostly weeds,1,1,0,0,0,0,2,0,6,0,0,0,0,0,2,1,0,0,0,0,0,0,2ft cement wall & 2 ft metal make a decorative wall that surrounds frontyard; 6ft cement wall encloses back yard,0,0,0,0,0,0,0,0,0,F,0,0,S,0,0,0,0,0,0,F,"windchime, wreath",0,0,0,0,0,0,0,1,0,0,0,neighbor's kids playing in their frontyard,0,0,0,5,6,2,5,1,0,5,0,0,0,1,189,
220b,2,Encanto,07/18/08,jv,09/11/08,mjs,07/16/08,10:00 AM,am,ec jv,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,lawn,even,90,0,10,0,0,0,50,50,0,0,0,0,1,0,0,0,2,0,1,1,4,4,0,1,0,0,0,0,1,0,0,0,0,0,1,palo verde trimmed,1,shrubs pruned/shaped,1,15,washingtonian palm,40,2,Washingtonian palm,40,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0,gate and fence separating back yard; 1 ft slightly raised flower bed; 6 ft electric metal gate across driveway,0,0,F,0,0,0,0,0,0,F,0,F,F,0,0,0,0,0,0,F,for sale,0,1,0,0,0,0,0,0,0,0,owner asked about our project,neighbor cam e to speak with us,0,0,0,5,6,3,5,1,0,5,0,1,0,1,305,
222b,2,Encanto,10/17/08,mjs,05/09/09,ec,07/30/08,8:45 AM,am,jv,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,lawn,even,100,0,0,0,0,0,0,85,0,5,10,0,1,0,0,0,2,0,1,1,3,0,1,0,0,0,0,9,9,9,9,9,1,0,1,very well maintained,1,shrubs maintained & kept in planter area,1,33,washingtonian palm,35,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0,6FT other-metal is decorative & faces street; 6ft cement wall wraps around yard,0,F,F,0,0,0,0,0,0,F,F,0,F,0,0,0,0,B,0,F,birdbath,0,1,0,1,1,0,0,0,0,0,0,walkers,dogs,0,1,4,6,4,5,1,0,5,0,0,0,1,346,
223b,2,Encanto,10/14/08,mjs,12/08/08,mjs,07/23/08,7:10 AM,am,jv ec,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,lawn,patchy,75,0,20,5,0,0,0,50,50,0,0,0,1,0,0,0,5,0,1,1,3,6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,shaped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15,0,7ft wooden gate into back/sideyard; 15ft veg. hedge around side/backyard; 6ft decorative metal fence around patio area on sideyard,0,0,S,0,0,0,0,0,0,F,0,0,S,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,homeowner working on yard at neighbor's  house,0,0,0,5,6,3,5,1,0,5,0,1,0,1,280,
224b,2,Encanto,05/01/09,mjs,10/07/09,mjs,05/22/08,8:30 AM,am,jv,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,lawn,even,95,5,0,0,0,0,85,0,10,0,5,1,0,0,0,0,2,0,1,0,4,4,0,1,0,0,0,1,0,0,0,0,0,0,1,large branches,1,maintained,1,35,washingtonian palm,45,6,washingtonian palm,45,0,0,1,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,15,0,9ft other-metal fence around some of backyard; 15ft veg. hedge around some of backyard,0,0,0,0,0,0,0,0,0,0,F,0,F,0,0,0,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,light traffic,0,0,0,4,6,4,5,1,0,5,0,0,0,1,347,
225b,2,Encanto,10/27/08,mjs,05/09/09,ec,05/28/08,10:00 AM,am,jv,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,lawn,patchy,95,0,0,5,0,0,100,0,0,0,0,1,0,0,0,0,1,0,1,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,shaped,1,25,washingtonian palm,50,2,washingtonian palm,50,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5 ft cement separates front & backyards,0,0,F,0,B,0,0,0,0,F,0,0,F,0,0,0,F,F,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bikers,birds,0,1,5,6,4,5,1,0,5,0,0,0,1,259,
226b,2,Encanto,07/22/08,jv,10/14/09,mjs,07/20/08,8:00 AM,am,jv ec,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,lawn,patchy,95,0,5,0,0,0,25,40,10,25,0,0,1,0,0,0,4,0,1,0,7,4,0,1,0,0,0,1,0,0,0,0,1,flowerbed,1,slight pruning,1,shaping,1,15,washingtonian palm,30,0,0,0,0,1,0,0,0,0,0,0,0,4: none,1,1,4: none,1,0,0,0,0,5,0,0,0,0,0,0,0,"5, 3",1,0,0,0,0,0,0,5ft wall and gate wraps around yard and 3ft fence wraps around front entrance,0,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,no parking sign in the yard,0,1,0,0,0,0,0,0,0,0,0,walkers,dog,0,1,5,5,2,1,1,0,1,0,0,0,0,292,
227b,2,Encanto,07/21/08,jv,11/20/08,mjs,07/20/08,8:35 AM,am,jv ec,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,lawn,even,100,0,0,0,0,0,80,0,20,0,0,1,0,0,0,0,2,0,1,0,15,0,1,0,0,0,0,0,1,0,0,0,0,0,1,trimmed and maintained,1,shaped and maintained,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,4: none,4: none,4: none,0,0,5,1,2.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5ft wall and gate surround back of house; 2.5 ft wall surrounds front patio,0,0,F,0,0,0,0,0,0,F,0,0,F,0,0,0,F,0,0,F,wall decorations,0,1,0,1,0,0,0,0,0,0,0,music from park across street and can hear train,0,0,0,4,6,3,5,2,0,5,0,0,0,0,217,
228b,2,Encanto,05/03/09,mjs,10/14/09,mjs,05/27/08,10:45 AM,am,jv,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,lawn,even,95,5,0,0,0,0,45,50,0,0,5,0,1,0,0,0,2,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,maintained,1,shaped,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4: none,1,4: none,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,1,15,0,0,0,8ft cement wall & 5ft other-metal gate separate front & backyards; 15ft veg. hedge separates both neighbors,0,0,0,0,0,0,0,0,0,0,0,0,F,0,0,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,workers doing something at house,0,0,0,0,5,6,3,5,1,0,5,0,0,0,1,506,
229b,2,Encanto,10/09/08,mjs,11/10/08,mjs,05/14/08,10:50 AM,am,jv ec,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,lawn,even,85,15,0,0,0,0,0,10,75,5,10,0,0,1,0,0,3,0,1,1,2,2,0,1,0,0,0,1,0,0,0,0,1,flowerbed,0,0,1,shaped,1,15,washingtonian palm,45,3,washingtonian palm,45,0,0,1,0,0,1,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,separtes front and back yards,0,0,FS,0,0,0,FS,0,0,F,0,F,F,0,0,0,F,0,0,F,lanterns,0,1,0,0,0,0,0,0,1,probably drip irrigation in flowerbed,0,walkers & light traffic,0,0,0,5,6,2,5,1,0,5,0,1,0,1,224,
22a,1,South Phoenix,04/13/09,mjs,09/09/09,mjs,07/31/08,7:40 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,lawn,patchy,95,0,0,5,0,0,80,10,0,10,0,1,0,0,0,0,2,0,0,0,8,4,0,1,0,0,0,9,9,9,9,9,1,flowerbed,1,maintained shape,1,shrubs dead-headed,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,"4: 1/2 bare, 1/2 grass",3,1,0,0,7,0,"2,4",0,8,0,4,1,0,0,3,0,0,0,0,0,0,0,2ft cement wall & 3ft other-metal fence create decorative wall on right frontyard; 4ft cement wall on leftside front; 4ft chain-link fence & gate encloses frontyard; 7ft wooden fence separates front & backyards on left side; 8ft cement wall on left back side,0,0,0,0,0,0,0,0,0,F,FB,0,0,0,0,0,0,0,0,F,windchimes,0,0,0,1,0,0,0,0,0,0,owner talking to neighbor,neighbor repairing car & light traffic,0,0,0,5,6,2,5,1,0,5,0,0,0,0,206,
230b,2,Encanto,10/17/08,mjs,05/09/09,ec,08/04/08,9:00 AM,am,jv,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,lawn,patchy,90,5,0,5,0,0,10,45,30,10,5,0,0,1,0,0,6,0,1,1,6,0,1,0,0,0,0,9,9,9,9,9,0,0,1,maintained,1,shaped into hearts,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4: not a yard,1,1,4: not a yard,1,0,0,5,1,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,5ft cement wall wraps around backyard w/ wooden gate; 10ft veg. hedge separates alley from yard,F,F,F,0,0,0,F,F,0,F,F,F,F,0,0,0,F,0,F,F,bird house & mailibu lights,0,0,0,1,0,0,0,0,1,evidence of  flood irrigation,0,light traffic,0,0,0,4,6,4,5,1,0,5,0,0,0,1,570,
23a,1,South Phoenix,11/09/08,mjs,11/11/08,mjs,07/31/08,9:10 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,mild pruning,1,mild pruning,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4: mostly bare,4: flower garden,"4: 1/2 bare, 1/2 rock",4: mostly bare,4,0,6,1,4,0,6,0,4,1,0,0,0,0,0,0,0,0,0,0,4ft cement wall on front right side of house; 4ft chain-link encloses rest of the frontyard w/ some wood paneling on front; 6ft cement wall wraps around backyard w/ 6ft wooden gate,0,0,0,0,0,0,0,0,0,F,F,F,0,0,0,F,F,0,0,F,christmas decorations; birdhouse; malibu lights,0,0,0,1,0,0,0,0,0,0,0,neighbor outside,dog,0,1,1,6,3,5,3,0,5,0,1,0,1,192,
240c,3,North Phoenix,07/07/08,jv,10/07/09,mjs,06/10/08,7:30 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,minor branches,1,some maintenance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,2,2,2,0,0,5,1,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,separate front and back,0,0,F,0,0,0,0,0,0,0,0,0,F,F,0,0,F,0,0,F,malibu lights,0,0,0,0,0,0,0,1,0,0,0,neighbor came outside,birds,1,0,1,6,4,5,3,0,5,0,1,0,1,157,
241c,3,North Phoenix,07/07/08,jv,10/07/09,mjs,06/10/08,7:20 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,shaping,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,3,0,0,6,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,separate front and back,0,0,0,0,0,0,0,0,0,F,0,F,0,0,F,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,3,5,3,0,5,0,1,0,0,113,
242c,3,North Phoenix,07/07/08,jv,01/28/09,rw,06/10/08,8:00 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,maintained,1,shaping,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,2,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,separate front and back,0,0,0,0,0,0,0,0,0,F,0,0,0,0,F,0,F,0,0,F,wind chime,1,0,0,1,0,0,0,0,0,0,owner came out with children,0,birds,1,0,1,6,3,5,3,0,5,0,0,0,1,124,
243c,3,North Phoenix,07/07/08,jv,01/28/09,rw,06/10/08,7:45 AM,am,jv ec,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,trimmed back,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,4: none,4: none,4: none,0,0,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,separate front and back,0,0,0,0,0,0,0,F,0,F,0,0,0,F,F,0,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2,5,3,0,5,0,1,0,0,96,
244c,3,North Phoenix,06/19/08,td,10/07/09,mjs,06/06/08,8:10 AM,AM,EC JV,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,lawn,even,100,0,0,0,0,0,0,95,5,0,0,0,1,0,0,0,2,0,1,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,sapling cut/trimmed at trunk,1,oleander shaped,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,4: backyard,4: backyard,4: backyard,0,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,side yard used as additional driveway for camper and trailer,0,0,0,0,0,0,0,0,FS,F,0,F,0,0,0,0,F,0,F,F,spot light on plants,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,5,2,0,5,0,0,0,0,222,
245c,3,North Phoenix,07/07/08,jv,10/07/09,mjs,06/09/08,8:35 AM,am,ec jv,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"hildaman's cut back, old growth",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4:nonresidential natural desert-like,2,2,4:non residential natural desert like,0,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,around sides and back yard,,0,0,0,0,0,0,0,0,0,0,0,F,0,F,0,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,3,5,3,0,5,0,1,1,0,104,
246c,3,North Phoenix,07/07/08,jv,10/07/09,mjs,06/09/08,8:45 AM,am,ec jv,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,natal plum shaped,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,surrounding entire side and back yards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2,5,3,0,5,0,1,0,0,98,
248c,3,North Phoenix,07/07/08,jv,01/23/09,rw,06/09/08,9:15 AM,am,ec jv,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,desert spoon trimmed at bottom,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,2,2,2,2,0,0,7,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,all side and back yard,0,0,F,0,0,0,0,0,0,0,0,F,F,0,0,F,F,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,landscapers across street,0,0,0,1,6,3,5,3,0,5,0,1,0,1,123,
249c,3,North Phoenix,07/07/08,jv,11/17/08,mjs,06/09/08,9:20 AM,am,ec jv,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,no lawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,palo verde cut back,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,most of side and back yards,0,0,0,0,0,0,0,0,0,0,0,F,0,0,0,0,F,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,4,5,3,0,5,0,1,0,0,166,
